name,Negative_0705,Negative_0805,Negative_1305,Negative_2504,Negative3_0605,NegativeSab_0905,Negcontrole_librrun,PEDI00208_Rand,PEDI00209_Rand,PEDI00210_Rand,PEDI00211_Rand,PEDI00212_Rand,PEDI00213_Rand,PEDI00214_Rand,PEDI00216_Rand,PEDI00217_Rand,PEDI00218_Rand,PEDI00221_Rand,PEDI00232_Rand,PEDI00237_Rand,PEDI00238_Rand,PEDI00239_Rand,PEDI00240_Rand,PEDI00241_Rand,PEDI00242_Rand,PEDI00243_Rand,PEDI00244_Rand,PEDI00245_Rand,PEDI00246_Rand,PEDI00247_Rand,PEDI00248_Rand,PEDI00249_Rand,PEDI00250_Rand,PEDI00251_Rand,PEDI00252_Rand,PEDI00257_Rand,PEDI00261_Rand,PEDI00264_Rand,PEDI00268_Rand,PEDI00270_Rand,PEDI01152_Rand,PEDI01153_Rand,PEDI01154_Rand,PEDI01160_Rand,PEDI01161_Rand,PEDI01162_Rand,PEDI01163_Rand,PEDI01164_Rand,PEDI01165_Rand,PEDI01167_Rand,PEDI01169_Rand,PEDI01172_Rand,PEDI01174_Rand,PEDI01178_Rand,PEDI01181_Rand,PEDI01183_Rand,PEDI01184_Rand,PEDI01185_Rand,PEDI01187_Rand,PEDI01189_Rand,PEDI01192_Rand,PEDI01193_Rand,PEDI01195_Rand,PEDI01196_Rand,PEDI01197_Rand,PEDI01198_Rand,PEDI01199_Rand,PEDI01200_Rand,PEDI01201_Rand,PEDI01202_Rand,PEDI01203_Rand,PEDI01204_Rand,PEDI01206_Rand,PEDI01207_Rand,PEDI01208_Rand,PEDI01209_Rand,PEDI01210_Rand,PEDI01212_Rand,PEDI01213_Rand,PEDI01214_Rand,PEDI01215_Rand,PEDI01216_Rand,PEDI02946_Rand,PEDI02947_Rand,PEDI02949_Rand,PEDI02951_Rand,PEDI02958_Rand,PEDI02963_Rand,PEDI02964_Rand,PEDI02966_Rand,PEDI02991_Rand,PEDI02994_Rand,PEDI02995_Rand,PEDI02999_Rand,PEDI03000_Rand,Positive_1305
Alistipes,0,0,0,0,0,0,0,0,0,15,10,133,0,55,0,19,590167,615,0,0,369,0,0,14,841,0,0,10,74,604,0,30,0,398,72,1740,1155674,0,11849,32,9815,149,72234,76,145,4153,24,0,73126,8820,0,0,1097,1285,0,0,0,224,14,26017,11,576,881,58,12,183,0,4116,15,183,0,864,418,42,0,0,1761,0,3614,24,20,2139,14,0,75,0,34,82,0,0,38,0,35,242,0,332082
Paenibacillus_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,22,0,0,0,0,137,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parolsenella,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,13060,0,0,0,0,0,0,0,93,0,0,0,0,32,0,0,0,0,0,0,190,0,45,0,214,0,227,19,21,209824,62,0,448,2709,0,0,29,0,0,0,0,69,0,433,0,63,43,420,0,0,0,0,0,366,0,2989,0,77,0,0,20,0,32,11,29,157,0,0,0,0,37,11,0,0,13,13,0,342,0,178
Moellerella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,115,0,63,0,73,0,209,0,0,243,0,1341,0,0,1549,351,0,0,0,0,0,0,0,0,0,86,0,83,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paenibacillus_F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,10,0,0,30,0,0,0,12,0,0,0,0,77,0,0,0,275,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAG-354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,27,0,0,0,0,1589,0,0,0,33,0,0,331,0,19,0,48,0,127,13,0,22,0,0,128,100,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,21,0,0,0,373,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3307
Paenibacillus_A,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,91,0,0,0,0,0,0,0,6644,0,0,0,0,29,0,0,0,53,0,0,343,0,77,0,70,0,50,35,14,177,0,0,99,1230,0,0,13,0,0,0,0,14,0,228,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,19,0,0,0,0,52,0,0,0,0,0,0,0,0,10,0,0,31,0,137
Paenibacillus_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,169,0,0,0,0,23,0,0,0,22,0,0,129,0,10,0,0,0,0,0,0,0,0,0,20,796,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
NK4A136,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,648,0,0,0,0,0,0,0,15,0,0,0,38,46,0,0,0,11,0,0,4031,0,689,15,218,0,75,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,20,0,132
Catenibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374262,0,0,0,0,21,0,0,98,0,0,0,52,48187,0,0,0,98,21,0,6609,0,267,0,498,757,479,0,12,54,0,0,93033,0,0,0,18,26,0,0,0,12,0,1877,0,19,196,0,0,0,0,26,25,30,0,236,0,0,0,0,0,0,0,414,482,105,0,0,0,0,0,0,0,0,14,0,0,21,0,1473
UBA2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V9D3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,445,0,442,0,79,0,400,0,0,16,0,0,189,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,282,0,0,0,0,0,0,0,0,15,0,0,0,0,656
UMGS1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,49,0,16,0,18,0,32,0,0,0,0,0,38,149,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
UMGS1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,223,0,103,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micrococcus,0,0,0,0,0,0,14,0,0,0,0,34,0,0,0,14,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,94,0,14,0,0,205,0,0,0,88,0,12,45,29,0,17,0,173,1486,0,101,439,0,0,47,0,38,0,1162,0,0,11,15,0,10,0,0,0,17,0,10,12,21,0,0,0,0,20,75,0,181,0,0,0,0,0,26,0,0,0,0,0,107,0,0
Dorea_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,13,35,0,0,0,67,0,0,697,0,572,19,125,0,95,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,0,0,0,0,0,15,0,526
Dorea_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143886,25,0,0,0,0,0,0,47,22,0,0,165,24042,0,0,0,152,0,0,92373,52,19072,40,1863,169,8810,0,36,316,173,0,138363,0,0,0,132,514,0,0,0,96,0,4152,0,0,85,79,0,450,0,0,0,592,0,19,410,813,0,0,1283,0,768,186,2591,8957,0,0,12,0,19,0,0,0,143,12,20,3011,0,179101
Lawsonibacter,0,0,0,0,0,0,0,0,0,0,12,51,0,0,0,0,49566,46,0,0,0,0,0,22,1901,0,0,0,0,961,0,0,0,2551,0,85,41392,0,13434,74,13043,45,13711,15,84,42,241,0,41841,3335,0,0,268,216,0,0,0,89,0,2916,0,0,25,109,0,89,0,0,0,191,0,69,107,147,0,0,284,0,352,30,112,10871,23,0,46,24,38,42,0,0,86,0,15,86,0,71093
Aeromicrobium,0,0,0,0,0,0,0,0,0,0,14,47,0,0,0,0,10,0,0,0,0,0,0,0,120,0,0,0,0,0,0,16,0,0,0,0,43,0,40,0,65,0,0,25,17,47,15,0,135,2898,0,0,0,0,0,0,0,0,0,267,0,12,11,21,0,0,0,0,0,0,0,11,0,15,0,0,0,0,27,15,0,117,0,0,0,0,0,0,0,0,0,0,0,125,0,0
Acinetobacter,0,0,0,0,114,0,0,0,192,0,12,2166,0,0,0,0,244,0,0,0,0,19,12,0,172165,15,10,31,76,33,16,23,0,167,83,0,705,0,1625,22,265,17,114,547,279,267,16,23,230,985,0,0,39,31,0,14,24,33,0,2400,0,51,62,35,0,14,0,163,15,18,0,0,20,10,24,0,27,38,0,10,17,204,10,32,0,11,0,41,0,0,19,0,156,199,0,19
Niameybacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,22168,0,0,0,0,96,0,0,0,70,0,0,35624,0,49,0,272,0,41,0,10,125,0,0,25,160,0,0,11,12,0,0,0,14,0,32,0,0,0,0,0,17,0,0,0,41,0,0,0,0,0,0,32,0,0,0,0,36,0,0,0,0,0,24,0,0,0,0,0,57,0,145
UMGS1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atopobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,179,0,21,0,20,0,21,0,0,0,11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,189,0,0,0,0,0
UBA3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,10,0,0,0,0,0,0,29,0,0,0,0,0,13,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,14
Prevotellamassilia,0,0,0,0,0,0,0,0,0,0,0,38,0,14,0,0,713635,18,0,0,0,0,0,22,118,18,0,34,45,2469,0,0,0,1406,266,0,7485,0,26655,27,99469,471,989902,18,60,92312,39,0,60820,2265,0,0,2853,46,0,0,0,389,0,11805,0,682,23,26,0,17,12,465,20,2058,0,122,12,101,0,0,120,0,45,676,361,2225,40,10,0,0,115,53,0,0,122,0,13,1401,38,1888
UMGS1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMGS1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
UMGS1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,11,0,19,0,0,0,0,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,57
UBA2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,0,0,0,0,0,0,0,12,0,0,0,0,122,0,0,0,111,0,0,5038,0,165,0,298,0,274,0,0,16,0,0,270,410,0,0,0,21,0,0,0,0,0,208,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,18,0,1539
UMGS1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,147,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
UMGS1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,47,0,356,0,73,0,0,29,0,0,352,86,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,217
SFJ001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,0,0,16,0,613,0,266,0,269,0,0,0,0,0,225,94,0,0,0,10,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Bariatricus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36736,43,0,0,0,0,0,0,1247,0,0,0,79,4456,0,0,0,72,0,0,26274,0,4449,34,1637,31,1950,0,18,49,30,0,30585,98,0,0,22,78,0,0,0,90,0,149,0,0,107,36,0,233,0,0,0,0,0,0,0,20,0,0,123,0,547,96,57,2020,55,0,13,0,27,93,0,0,155,15,48,401,0,104425
Anaerovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,0,29,0,0,0,0,0,325,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CAG-510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,5396,0,0,0,0,44,0,0,0,33,0,0,1263,0,149,0,141,0,197,0,0,0,0,0,524,211,0,0,23,60,0,0,0,0,0,93,0,0,12,0,0,56,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,97,0,0,0,0,0,0,0,0,0,0,0,10,0,1810
Firm-11,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,2206,0,0,0,0,0,0,0,106,0,0,0,0,140,0,0,0,56,0,0,782,0,851,11,1400,0,333,494,0,15,0,0,1796,1731,0,0,13,175,0,0,0,17,0,206,0,85,0,28,0,19,0,0,0,19,0,23,0,0,0,0,0,0,10,0,0,913,0,0,0,0,0,0,0,0,0,0,0,25,0,1671
Firm-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
CAG-345,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,65,0,0,0,30,0,0,0,0,0,0,10,92,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMGS1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,13,0,0,1028,0,55,0,30,0,19,0,0,25,0,0,12,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,0,36
DONG20-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMGS1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,4358,0,0,0,0,81,0,0,0,11,0,0,2979,0,145,0,587,0,213,0,0,26,17,0,294,174,0,0,23,41,0,0,0,17,0,52,0,0,14,13,0,0,10,0,0,74,0,0,0,0,0,0,63,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,1318
Laribacter,0,0,0,0,0,0,0,0,0,0,19,451,0,0,0,0,123,0,0,0,24,11,0,0,737,0,0,12,25,31,0,96,0,62,30,0,427,0,132,0,486,17,106,587,132,2708,0,0,1510,31033,0,0,29,48,0,0,0,40,0,1907,10,20,79,11,0,0,0,2793,11,25,11,54,16,13,0,0,14,0,19,0,0,154,20,28,19,18,15,22,0,0,0,0,0,151,0,0
CAG-582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,24,0,148,0,14,0,0,119,0,0,335,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,27
Mitsuokella,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,570,0,0,0,18,0,0,0,76,0,0,0,0,61,0,0,0,37,10,0,91,0,48,14,56,0,52,17,0,0,0,0,9003,1047,0,0,10,0,0,0,0,0,0,117,0,27,0,0,0,0,0,43,0,27,0,470,0,0,0,0,0,0,0,0,14,15,0,24,0,0,0,0,0,0,0,0,0,13,0,30
UBA1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,899156,31,0,0,0,0,0,0,14,0,0,0,29,1351,0,0,0,96,0,0,5187,0,709,0,166,30,2724,0,0,25,0,0,176,557,0,0,0,25,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,266,0,0,487,0,0,0,0,0,0,0,0,23,0,23,41,0,65677
Porphyromonas,0,0,0,0,0,0,0,0,0,19,0,13835,39,14,0,0,9772,133,17,0,0,0,0,214,93,2237,0,3242,1212,314,0,26,0,132576,245,1351,376,612,62,417,433155,3739,78115,0,24071,91,59598,0,214,925,41,0,1386,13694,0,27,615,3531,0,158,1191,17,116,2222,0,132,247,6969,13,1752,37,154,215,195,15,193,38737,0,192,409,14,7711,41,8668,0,19,4079,11342,0,0,15230,0,12640,11,178,278
BX12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,30,0,0,0,0,93,0,0,0,48,0,0,24384,0,14,0,193,0,179,0,0,0,17,0,151,42,0,0,0,15,0,0,0,14,0,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,71,0,0,0,0,12,16,0,0,42,0,0,0,0,556
HGM13618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
CAG-462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,13,0,0,0,0,48,0,0,0,54,28,0,2555,0,1615,0,990,0,733,0,10,969,12,0,2397,538,0,0,68,0,0,0,0,13,0,420,0,19,0,0,0,0,0,457,0,38,0,0,0,0,0,0,0,0,22,0,12,383,0,0,0,0,11,0,0,0,0,0,0,0,0,4382
CAG-465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,34,0,0,37,0,15,0,96,0,286,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Olegusella,0,0,0,0,0,0,0,0,0,0,0,0,36,153,0,0,28,0,0,0,0,0,0,60,19,878,0,0,0,0,0,0,0,39,0,0,138,134,0,0,9739,0,264,0,0,802,156,0,10,0,0,0,11,0,0,0,22,34,0,0,0,0,16,18,0,0,0,0,0,838,0,0,0,713,0,0,359,0,0,0,0,18,0,15,0,0,1157,554,0,0,0,0,0,76,0,0
Cetobacterium_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,33,0,0,41,0,0,0,110,0,26,0,0,0,0,0,11,199,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Flaviflexus,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,57,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,42,0,13,0,0,0,14,13,0,0,0,0,35,318,0,0,10,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,10
CAG-245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34223,0,0,0,0,0,0,0,178,0,0,0,31,61,0,0,0,71,0,0,149,0,96,0,581,0,84,0,0,54,0,0,611,16,0,0,0,24,0,0,0,0,0,112,0,0,27,0,0,0,0,0,0,0,0,0,111,0,0,0,12,0,0,0,0,27,0,0,0,0,0,0,0,0,129,0,0,0,0,283
CAG-988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,64,0,84,11,168,0,148,0,0,0,0,0,136,377,0,0,0,32,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,739
HGM10836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86783,27,0,0,0,0,0,10,524,0,0,0,0,773,0,0,0,20,0,0,183,0,163,0,51093,28,11058,283,0,105967,0,0,12676,0,0,0,56,0,0,0,0,200,0,14021,0,1816,0,0,0,0,0,213,0,67,0,44,0,79,0,0,0,0,0,0,155,67,15,0,0,0,92,0,0,0,0,0,0,836,0,17
CAAHEQ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,69,0,12,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicobacter_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,41,0,15,0,0,0,0,0,0,0,86,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionibacterium,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,25,864,0,0,0,0,0,0,0,0,0,67,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Tissierella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,359,0,0,0,0,115,0,0,0,48,15,0,208,0,30,0,21,0,40,0,0,24,0,0,33,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,17,0,0,25,0,0,0,0,12
CAG-1427,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,3271,0,0,0,0,0,0,0,133,0,0,12,24,146,0,0,0,81,32,0,5325,0,280,0,689,0,528,88,14,1243,0,0,3466,1041,0,0,14,13,0,0,0,51,0,431,0,101,70,14,0,0,0,591,0,48,0,10,0,0,0,0,15,0,11,0,0,334,12,0,0,0,94,0,0,0,25,0,0,441,0,7612
Corynebacterium,0,0,0,13,0,49,212,0,0,50,12,3595,0,23,0,124,365,19,0,10,0,50,0,63,2583,53,18,244,198,2849,103,67,0,347,66,58,3628,19,417,59,11343,177,3512,197,9444,2367,5996,56,214,6586,36,0,12955,1195,0,198,105,22531,44,52898,126,484,110,278,25,28,90,17,130,1206,0,98,8630,353,31,268,1854,86,603,531,108,2225,45,227,25,15,766,4479,28,60,202,1598,335,1325,20,177
